events,relations,freq1,freq2,relSup1,relSup2,disprop
"(('I', 'c'), ('J', 'c'), ('H', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('J', 'c'), ('H', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('H', 'a'))",ooo,17,0,0.1782178217821782,0,160.57425742574256
"(('I', 'c'), ('J', 'c'), ('G', 'a'))",cbb,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('J', 'c'), ('G', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('J', 'c'), ('G', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('A', 'c'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('A', 'c'))",coo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('J', 'c'), ('A', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('A', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('G', 'c'))",ccc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('G', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('E', 'a'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('J', 'c'), ('E', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('E', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('J', 'c'), ('J', 'a'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('J', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('E', 'c'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('J', 'c'), ('E', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('J', 'c'), ('E', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('J', 'c'), ('F', 'c'))",cbb,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('F', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('F', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('A', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('I', 'a'))",obc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('J', 'c'), ('I', 'a'))",obo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('J', 'c'), ('I', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('J', 'c'), ('I', 'c'))",obo,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'c'), ('A', 'c'), ('F', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('A', 'c'), ('F', 'a'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('F', 'a'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('F', 'a'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('D', 'a'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('A', 'c'), ('D', 'a'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('A', 'c'), ('D', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('D', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('A', 'c'), ('D', 'c'))",obo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('A', 'c'), ('D', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('H', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('A', 'c'), ('H', 'a'))",ooc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('H', 'a'))",ccc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('A', 'c'), ('G', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('A', 'c'), ('H', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('H', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('A', 'c'), ('H', 'c'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('A', 'c'), ('H', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('H', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('J', 'c'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('A', 'c'), ('J', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('J', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('G', 'c'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('G', 'c'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('J', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('A', 'c'), ('J', 'a'))",ooc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('E', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('A', 'c'), ('E', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('A', 'c'), ('E', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('E', 'c'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('A', 'c'), ('E', 'c'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('A', 'c'), ('I', 'a'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('A', 'c'), ('I', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('A', 'c'), ('I', 'a'))",obo,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'c'), ('A', 'c'), ('I', 'a'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('F', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('A', 'c'), ('F', 'c'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('A', 'c'), ('F', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('A', 'c'), ('I', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('E', 'c'), ('F', 'a'))",obc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('E', 'c'), ('F', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('E', 'c'), ('D', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('E', 'c'), ('A', 'a'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('E', 'c'), ('G', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('E', 'c'), ('G', 'a'))",ooc,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('E', 'c'), ('G', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('E', 'c'), ('A', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('E', 'c'), ('A', 'c'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('E', 'c'), ('H', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('E', 'c'), ('H', 'c'))",ooc,16,0,0.16831683168316833,0,151.65346534653466
"(('I', 'c'), ('E', 'c'), ('H', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('E', 'c'), ('J', 'c'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('E', 'c'), ('J', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('E', 'c'), ('J', 'a'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('E', 'c'), ('J', 'a'))",ccc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('E', 'c'), ('I', 'a'))",ooc,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('E', 'c'), ('I', 'a'))",obc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('E', 'c'), ('I', 'a'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('E', 'c'), ('F', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('E', 'c'), ('F', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('E', 'c'), ('F', 'c'))",ooc,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'c'), ('E', 'c'), ('I', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('H', 'a'), ('F', 'a'))",ooo,18,0,0.18811881188118812,0,169.4950495049505
"(('I', 'c'), ('H', 'a'), ('F', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'a'), ('D', 'a'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('H', 'a'), ('D', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('H', 'a'), ('G', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('H', 'a'), ('G', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'a'), ('A', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('H', 'a'), ('A', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'a'), ('H', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'a'), ('J', 'c'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'a'), ('I', 'a'))",obo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('H', 'a'), ('J', 'a'))",ccc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('G', 'c'))",bbc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('G', 'c'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('D', 'a'), ('G', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('J', 'a'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('J', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('D', 'a'), ('F', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('D', 'a'), ('F', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('A', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('A', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('D', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('H', 'a'))",obc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('H', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('H', 'a'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('D', 'a'), ('G', 'a'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('H', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('D', 'a'), ('H', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('J', 'c'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('J', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('J', 'c'))",ccc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('E', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('D', 'a'), ('E', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('D', 'a'), ('E', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('I', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('D', 'a'), ('F', 'c'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('D', 'a'), ('I', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('D', 'a'), ('I', 'c'))",obc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('D', 'a'), ('A', 'c'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('E', 'a'), ('G', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('E', 'a'), ('G', 'c'))",ooc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('E', 'a'), ('G', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('E', 'a'), ('G', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('E', 'a'), ('G', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('E', 'a'), ('F', 'a'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('E', 'a'), ('F', 'a'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('E', 'a'), ('A', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('E', 'a'), ('A', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('E', 'a'), ('H', 'c'))",ooo,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'a'), ('E', 'a'), ('J', 'a'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('E', 'a'), ('J', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('E', 'a'), ('I', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('E', 'a'), ('F', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('E', 'a'), ('I', 'c'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('H', 'c'), ('D', 'a'))",bbo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('D', 'a'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('I', 'a'), ('H', 'c'), ('G', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('H', 'c'), ('G', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('G', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('F', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('H', 'c'), ('A', 'a'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('A', 'a'))",ooo,17,0,0.1782178217821782,0,160.57425742574256
"(('I', 'a'), ('H', 'c'), ('D', 'c'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('I', 'a'), ('H', 'c'), ('G', 'a'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('H', 'c'), ('A', 'c'))",ooo,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'a'), ('H', 'c'), ('A', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('H', 'c'), ('J', 'c'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('H', 'c'), ('J', 'c'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('H', 'c'), ('J', 'c'))",ccc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('H', 'c'), ('E', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('H', 'c'), ('E', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('J', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('H', 'c'), ('J', 'a'))",ooc,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('J', 'a'))",ccc,17,0,0.1782178217821782,0,160.57425742574256
"(('I', 'a'), ('H', 'c'), ('E', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('E', 'c'))",ooo,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'a'), ('H', 'c'), ('E', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('H', 'c'), ('E', 'c'))",cco,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('I', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('H', 'c'), ('I', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('H', 'c'), ('F', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('F', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('F', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('H', 'c'), ('I', 'c'))",obc,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('H', 'c'), ('I', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('H', 'c'), ('I', 'c'))",obo,17,0,0.1782178217821782,0,160.57425742574256
"(('I', 'a'), ('I', 'c'), ('F', 'a'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('I', 'c'), ('D', 'a'))",bbo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('I', 'c'), ('H', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('I', 'c'), ('J', 'c'))",bbo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('I', 'c'), ('G', 'c'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('I', 'c'), ('E', 'a'))",bbo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('I', 'c'), ('J', 'a'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('I', 'c'), ('F', 'c'))",bbo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('J', 'a'), ('D', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('J', 'a'), ('D', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('J', 'a'), ('D', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('J', 'a'), ('A', 'a'))",ooo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('J', 'a'), ('A', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('J', 'a'), ('D', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('J', 'a'), ('D', 'c'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('J', 'a'), ('G', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('J', 'a'), ('G', 'a'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('J', 'a'), ('A', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('J', 'a'), ('H', 'c'))",ooo,16,0,0.16831683168316833,0,151.65346534653466
"(('I', 'a'), ('J', 'a'), ('H', 'c'))",coo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('J', 'a'), ('E', 'c'))",ooo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('J', 'a'), ('E', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('J', 'a'), ('E', 'c'))",coo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'a'), ('J', 'a'), ('I', 'c'))",obo,18,0,0.18811881188118812,0,169.4950495049505
"(('I', 'a'), ('J', 'a'), ('I', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'a'), ('J', 'a'), ('I', 'c'))",cbb,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'a'), ('J', 'a'), ('F', 'a'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'a'), ('J', 'a'), ('J', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('J', 'a'), ('G', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('J', 'a'), ('E', 'a'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'a'), ('J', 'a'), ('F', 'c'))",coo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('G', 'a'), ('F', 'a'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('D', 'a'))",obo,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('G', 'a'), ('D', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('D', 'c'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('A', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('A', 'c'))",ooo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('G', 'a'), ('A', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('H', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('G', 'a'), ('H', 'c'))",coo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('G', 'a'), ('J', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('J', 'c'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('G', 'a'), ('G', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('G', 'c'))",cbb,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('G', 'a'), ('J', 'a'))",ooo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('G', 'a'), ('J', 'a'))",coo,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'c'), ('G', 'a'), ('J', 'a'))",ccc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('G', 'a'), ('I', 'a'))",obc,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('G', 'a'), ('I', 'a'))",obo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('G', 'a'), ('F', 'c'))",obo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('G', 'a'), ('F', 'c'))",coo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('G', 'a'), ('F', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('G', 'a'), ('I', 'c'))",obo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('G', 'a'), ('A', 'a'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('G', 'a'), ('E', 'c'))",coo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('H', 'c'), ('D', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('D', 'c'))",obo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('D', 'c'))",ooc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('H', 'a'))",cob,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('H', 'c'), ('H', 'a'))",obb,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('H', 'c'), ('J', 'c'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('J', 'c'))",bbo,11,0,0.1188118811881188,0,107.04950495049505
"(('I', 'c'), ('H', 'c'), ('J', 'c'))",ooc,12,0,0.12871287128712872,0,115.97029702970298
"(('I', 'c'), ('H', 'c'), ('J', 'c'))",ooo,15,0,0.15841584158415842,0,142.73267326732673
"(('I', 'c'), ('H', 'c'), ('J', 'a'))",coo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('J', 'a'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('J', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('J', 'a'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('H', 'c'), ('J', 'a'))",ooc,17,0,0.1782178217821782,0,160.57425742574256
"(('I', 'c'), ('H', 'c'), ('E', 'c'))",cco,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('E', 'c'))",ooo,14,0,0.1485148514851485,0,133.8118811881188
"(('I', 'c'), ('H', 'c'), ('E', 'c'))",obo,13,0,0.13861386138613863,0,124.8910891089109
"(('I', 'c'), ('H', 'c'), ('I', 'a'))",ccc,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('I', 'a'))",bbo,10,0,0.10891089108910891,0,98.12871287128712
"(('I', 'c'), ('H', 'c'), ('I', 'a'))",ooc,14,0,0.1485148514851485,0,133.8118811881188
